Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Excitation source (nm),Temp. (K),Int. quantum efficiency (%),Formula
15.002,8,0.02,7.98,122,63,7,56,281.676,151.964,14.007,137.957,560,200,65,135,5.89,3.04,0,3.04,13,5,2,3,34.0510652,14.53413,5.670385,8.863745,202.576,75.316,1.26,74.056,429.18312,173.66284,3.03928,170.62356,1470.1,550,3.7,546.3,35.7029,24.32,0,24.32,64.004,40,0.04,39.96,168.4320895,116.27304,0.1134077,116.1596323,465,298,77,Sr1.982Si5N8Eu0.02
15.002,8,0.02,7.98,140,63,7,56,331.383,151.964,14.007,137.957,575,215,65,150,5.83,3.04,0,3.04,13,5,2,3,33.567862,14.53413,5.211664,9.322466,238.252,110.992,1.26,109.732,527.702394,272.182114,3.03928,269.142834,1499.83,550,3.7,546.3,35.58398,24.32,0,24.32,64.004,40,0.04,39.96,167.4743807,116.27304,0.1134077,116.1596323,465,298,77,Ba1.982Si5N8Eu0.02
26,15,0.2,14.8,184,63,5,58,427.47947,151.964,10.81,141.154,835,195,60,135,9.39,3.44,0,3.44,19,6,2,4,45.275815,13.618054,5.5769,8.041154,354.8,120,11.4,108.6,761.980294,239.985,27.781094,212.203906,2357,900,39,861,68.41,51.6,0,51.6,119.2,90,0.6,89.4,279.451945,204.27081,1.11538,203.15543,397,298,77.2,Ca3La0.2Ga3O15B4Eu0.8
45,28,0.3,27.7,193,63,8,55,443.300232,151.964,15.999,135.965,855,195,60,135,9.38,3.44,0,3.44,30,12,2,10,50.8593792,13.618054,5.5769,8.041154,580.2,224,17.1,206.9,1198.838775,447.972,41.671641,406.300359,4143,1680,58.5,1621.5,121.63,96.32,0,96.32,233.3,168,0.9,167.1,518.6540941,381.305512,1.67307,379.632442,391,298,78,Ca8ZnLa0.3P7O28Eu0.7
12,7,0.002,6.998,181,63,8,55,417.429208,151.964,15.999,135.965,950,220,60,160,8.41,3.44,0,3.44,18,6,1,5,43.55393954,13.618054,4.34066354,9.27739046,180.014,56,0.126,55.874,389.573482,137.052346,0.303928,136.748418,1234.94,420,0.37,419.63,30.94822,24.08,0,24.08,56,42,0.004,41.996,127.744479,95.326378,0.01134077,95.31503723,350,298,78.2,KBa0.998ScSi2O7Eu0.002
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,101,28,1.26,26.74,217.51563,63.9626,3.03928,60.92332,673.45,220,3.7,216.3,17.676,6.88,0,6.88,32,12,0.04,11.96,78.18131076,29.06826,0.1134077,28.9548523,450,298,79,Sr0.73Ba0.25Si2O2N2Eu0.02
12.01,7,0.01,6.99,153,63,8,55,357.68,151.964,15.999,135.965,720,215,60,155,7.54,3.44,0,3.44,16,6,2,4,40.298021,13.618054,5.211664,8.40639,164.63,56,0.63,55.37,355.61964,137.327,1.51964,135.80736,1156.85,420,1.85,418.15,31.39,24.08,0,24.08,56.02,42,0.02,41.98,132.1905819,95.326378,0.05670385,95.26967415,320,298,79,BaMg2Si2O7Eu0.01
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,101,28,1.26,26.74,217.51563,63.9626,3.03928,60.92332,673.45,220,3.7,216.3,17.676,6.88,0,6.88,32,12,0.04,11.96,78.18131076,29.06826,0.1134077,28.9548523,450,298,79,Sr0.73Ba0.25Si2N2O2Eu0.02
6.008,3,0.008,2.992,155,63,7,56,348.7355385,151.964,14.007,137.957,865,200,65,135,8.5,3.04,0,3.04,18,5,2,3,46.1499888,14.53413,5.670385,8.863745,82.904,30.4,0.504,29.896,176.4148505,70.096,1.215712,68.880288,627.48,195,1.48,193.52,13.59,9.12,0,9.12,24.016,15,0.016,14.984,63.56372928,43.60239,0.04536308,43.55702692,455,298,80,Sr0.8Ca0.2AlSiN3Eu0.008
12,7,0.004,6.996,181,63,8,55,417.429208,151.964,15.999,135.965,950,220,60,160,8.41,3.44,0,3.44,18,6,1,5,43.55393954,13.618054,4.34066354,9.27739046,180.028,56,0.252,55.748,389.602756,136.777692,0.607856,136.169836,1234.88,420,0.74,419.26,30.94644,24.08,0,24.08,56,42,0.008,41.992,127.7453964,95.326378,0.02268154,95.30369646,350,298,80.1,KBa0.996ScSi2O7Eu0.004
21,12,0.01,11.99,141,63,8,55,322.006762,151.964,15.999,135.965,645,200,60,140,9.74,3.44,0,3.44,22,7,2,5,48.4376222,13.618054,5.670385,7.947669,348.25,189.62,0.63,188.99,759.102726,437.2238,1.51964,435.70416,2119.85,998,1.85,996.15,55.7505,41.28,0,41.28,104,72,0.02,71.98,236.3184272,163.416648,0.05670385,163.3599442,395,298,80.53,Sr4.99P3O12ClEu0.01
12,7,0.003,6.997,181,63,8,55,417.429208,151.964,15.999,135.965,950,220,60,160,8.41,3.44,0,3.44,18,6,1,5,43.55393954,13.618054,4.34066354,9.27739046,180.021,56,0.189,55.811,389.588119,136.915019,0.455892,136.459127,1234.91,420,0.555,419.445,30.94733,24.08,0,24.08,56,42,0.006,41.994,127.7449377,95.326378,0.017011155,95.30936685,350,298,80.7,KBa0.997ScSi2O7Eu0.003
7,2,0.005,1.995,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,96.125,37.81,0.315,37.495,204.12372,87.1819,0.75982,86.42208,669.925,220,0.925,219.075,17.70525,6.88,0,6.88,32,12,0.01,11.99,78.30247879,29.06826,0.028351925,29.03990808,450,298,81,Sr0.995Si2O2N2Eu0.005
7,2,0.02,1.98,150,63,7,56,337.753,151.964,14.007,137.957,800,200,60,140,10.33,3.44,0,3.44,21,6,2,4,53.7822744,14.53413,5.670385,8.863745,83,28,1.26,26.74,169.43238,56.17,3.03928,53.13072,654.7,220,3.7,216.3,17.7285,6.88,0,6.88,32,12,0.04,11.96,78.61582756,29.06826,0.1134077,28.9548523,450,298,81,Sr0.23Ca0.75Si2O2N2Eu0.02
7,2,0.005,1.995,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,96.125,37.81,0.315,37.495,204.12372,87.1819,0.75982,86.42208,669.925,220,0.925,219.075,17.70525,6.88,0,6.88,32,12,0.01,11.99,78.30247879,29.06826,0.028351925,29.03990808,450,298,81,Sr0.995Si2N2O2Eu0.005
6.86,2,0.02,1.98,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,91.18,31.92,1.26,30.66,192.82208,73.6008,3.03928,70.56152,641.7,220,3.7,216.3,17.558,6.88,0,6.88,31.72,12,0.04,11.96,77.50483015,29.06826,0.1134077,28.9548523,450,298,81,Sr0.84Si2N2O2Eu0.02
10,6,0.5,5.5,199,63,8,55,468.70647,151.964,15.999,135.965,765,195,60,135,7.59,3.44,0,3.44,18,6,2,4,39.5868832,13.618054,5.5769,8.041154,199,51,28.5,22.5,443.344735,121.76,69.452735,52.307265,1055,360,92.5,267.5,25.24,20.64,0,20.64,47.5,36,1,35,108.1666659,81.708324,2.78845,78.919874,465,298,81,Ca2La0.5SbO6Eu0.5
10,6,0.2,5.8,191,63,8,55,444.619,151.964,15.999,135.965,725,185,60,125,8.27,3.44,0,3.44,18,6,2,4,39.7963384,13.618054,5.670385,7.947669,199.2,51,9.8,41.2,442.4448,121.76,22.9636,98.7964,1044,360,31,329,25.046,20.64,0,20.64,47.2,36,0.6,35.4,108.2366024,81.708324,1.15727104,80.55105296,395,298,82,Ca2In0.2SbO6Eu0.8
10.2,6,0.2,5.8,217,74,3,71,521.95347,183.84,6.94,176.9,870,195,60,135,8.53,3.44,0,3.44,20,6,1,5,45.76731876,13.618054,5.391714761,8.226339239,206.6,74,3,71,480.37727,183.84,6.94,176.9,1022,360,37,323,25.73,20.64,0,20.64,48.4,36,0.4,35.6,109.3212808,81.708324,1.134077,80.574247,393,298,82,LiLaMgWO6Eu0.2
26,15,0.4,14.6,184,63,5,58,427.47947,151.964,10.81,141.154,835,195,60,135,9.39,3.44,0,3.44,19,6,2,4,45.275815,13.618054,5.5769,8.041154,353.6,120,20,100,759.368588,239.985,43.24,196.745,2359,900,78,822,68.63,51.6,0,51.6,119.4,90,1.2,88.8,279.433248,204.27081,2.23076,202.04005,397,298,82.2,Ca3La0.4Ga3O15B4Eu0.6
12,7,0.008,6.992,181,63,8,55,417.429208,151.964,15.999,135.965,950,220,60,160,8.41,3.44,0,3.44,18,6,1,5,43.55393954,13.618054,4.34066354,9.27739046,180.056,56,0.504,55.496,389.661304,136.228384,1.215712,135.012672,1234.76,420,1.48,418.52,30.94288,24.08,0,24.08,56,42,0.016,41.984,127.7472313,95.326378,0.04536308,95.28101492,350,298,82.3,KBa0.992ScSi2O7Eu0.008
14.03,8,0.03,7.97,181,63,8,55,415.440062,151.964,15.999,135.965,960,220,60,160,8.34,3.44,0,3.44,18,6,1,5,45.44060774,13.618054,4.34066354,9.27739046,209.89,64,1.89,62.11,450.100044,137.327,4.55892,132.76808,1520.55,480,5.55,474.45,35.43,27.52,0,27.52,64.06,48,0.06,47.94,150.0940618,108.944432,0.17011155,108.7743205,350,298,83,K2BaCaP2O8Eu0.03
7,2,0.08,1.92,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,98,34.96,5.04,29.92,208.94952,80.6104,12.15712,68.45328,668.8,220,14.8,205.2,17.634,6.88,0,6.88,32,12,0.16,11.84,78.30064262,29.06826,0.4536308,28.6146292,450,298,83,Sr0.92Si2O2N2Eu0.08
7,2,0.08,1.92,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,98,34.96,5.04,29.92,208.94952,80.6104,12.15712,68.45328,668.8,220,14.8,205.2,17.634,6.88,0,6.88,32,12,0.16,11.84,78.30064262,29.06826,0.4536308,28.6146292,450,298,83,Sr0.92Si2N2O2Eu0.08
12,7,0.007,6.993,181,63,8,55,417.429208,151.964,15.999,135.965,950,220,60,160,8.41,3.44,0,3.44,18,6,1,5,43.55393954,13.618054,4.34066354,9.27739046,180.049,56,0.441,55.559,389.646667,136.365711,1.063748,135.301963,1234.79,420,1.295,418.705,30.94377,24.08,0,24.08,56,42,0.014,41.986,127.7467726,95.326378,0.039692695,95.28668531,350,298,83.9,KBa0.993ScSi2O7Eu0.007
32,19,0.1,18.9,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.94,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.40639,364.7,156,6.3,149.7,766.550162,323.778462,15.1964,308.582062,2852,1500,18.5,1481.5,85.481,65.36,0,65.36,152,114,0.2,113.8,335.8297829,258.743026,0.5670385,258.1759875,350,298,84,Ba0.9Al12O19Eu0.1
26,15,0.3,14.7,198,71,5,66,463.5408,174.9668,10.81,164.1568,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.124786,13.618054,5.425871,8.192183,358.4,120,20,100,771.49284,239.985,43.24,196.745,2352,900,52.5,847.5,68.49,51.6,0,51.6,119,90,0.6,89.4,279.3972878,204.27081,1.6277613,202.6430487,397,298,84,Ca3Lu0.3Ga3B4O15Eu0.7
45,28,0.01,27.99,164,63,8,55,379.130762,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454,567.43,224,0.63,223.37,1166.725194,447.972,1.51964,446.45236,4185.05,1680,1.85,1678.15,121.76,96.32,0,96.32,223,168,0.02,167.98,515.2648831,381.305512,0.05670385,381.2488082,320,298,84,Ca8.99CeP7O28Eu0.01
20.045,12,0.02,11.98,120,63,3,60,269.280062,151.964,6.94,145.024,860,220,60,160,8.74,3.44,0,3.44,17,6,1,5,47.1537383,13.618054,4.34066354,9.27739046,209.335,96,0.075,95.925,424.440366,191.988,0.1735,191.8145,1847.325,720,3.625,716.375,53.9345,41.28,0,41.28,96.065,72,0.025,71.975,230.0505101,163.416648,0.1134077,163.3032403,365,298,84.02,KMg4P3O12Li0.025Eu0.02
8.11,4,0.11,3.89,123,63,8,55,274.464762,151.964,15.999,135.965,625,185,60,125,9.79,3.44,0,3.44,22,7,2,5,48.8559102,13.618054,5.670385,7.947669,110.93,40,6.93,33.07,227.291802,80.156,16.71604,63.43996,820.35,360,20.35,339.65,21.11,13.76,0,13.76,40.22,24,0.22,23.78,90.77658475,54.472216,0.62374235,53.84847365,400,298,84.8,Ca2PO4ClEu0.11
19,12,0.05,11.95,207,83,8,75,495.537162,208.9804,15.999,192.9814,705,200,60,140,8.48,3.44,0,3.44,20,6,2,4,42.7555082,13.618054,5.670385,7.947669,337,114,3.15,110.85,753.898866,262.86,7.5982,255.2618,1781.25,720,9.25,710.75,52.505,41.28,0,41.28,97.85,72,0.1,71.9,219.1660671,163.416648,0.28351925,163.1331288,392,298,85,Sr3Bi0.95P3O12Eu0.05
14,8,0.2,7.8,168,71,8,63,396.8933313,174.9668,15.999,158.9678,700,185,60,125,7.56,3.44,0,3.44,16,6,1,5,40.3400727,13.618054,5.1390767,8.4789773,196.4,64,12.6,51.4,429.2750718,139.97344,30.3928,109.58064,1397,540,37,503,35.49,27.52,0,27.52,63,48,0.4,47.6,150.8098079,108.944432,1.134077,107.810355,393,298,85,Na3Lu0.8P2O8Eu0.2
14,8,0.4,7.6,168,71,8,63,396.8933313,174.9668,15.999,158.9678,700,185,60,125,7.56,3.44,0,3.44,16,6,1,5,40.3400727,13.618054,5.1390767,8.4789773,194.8,64,25.2,38.8,424.6745118,127.992,60.7856,67.2064,1399,540,74,466,35.29,27.52,0,27.52,63,48,0.8,47.2,150.8587107,108.944432,2.268154,106.676278,393,298,86.5,Na3Lu0.6P2O8Eu0.4
8,4,1,3,179,63,8,55,420.995,151.964,15.999,135.965,770,215,60,155,7.18,3.44,0,3.44,16,6,2,4,38.3466532,13.618054,5.211664,8.40639,203,63,14,49,468.992,151.964,28.085,123.879,950,240,110,130,17.5,13.76,0,13.76,34,24,2,22,79.2008152,54.472216,5.211664,49.260552,450,298,86.6,SrBaSiO4Eu1
7,2,0.04,1.96,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,97,36.48,2.52,33.96,206.37576,84.1152,6.07856,78.03664,669.4,220,7.4,212.6,17.672,6.88,0,6.88,32,12,0.08,11.92,78.30162191,29.06826,0.2268154,28.8414446,450,298,87,Sr0.96Si2O2N2Eu0.04
7,2,0.04,1.96,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,97,36.48,2.52,33.96,206.37576,84.1152,6.07856,78.03664,669.4,220,7.4,212.6,17.672,6.88,0,6.88,32,12,0.08,11.92,78.30162191,29.06826,0.2268154,28.8414446,450,298,87,Sr0.96Si2N2O2Eu0.04
10.3,6,0.3,5.7,217,74,3,71,521.95347,183.84,6.94,176.9,870,195,60,135,8.53,3.44,0,3.44,20,6,1,5,45.76731876,13.618054,5.391714761,8.226339239,212.9,74,3,71,495.57367,183.84,6.94,176.9,1040.5,360,55.5,304.5,25.73,20.64,0,20.64,48.6,36,0.6,35.4,109.8883193,81.708324,1.7011155,80.0072085,393,298,87,LiLaMgWO6Eu0.3
8,2,1,1,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,159,63,14,49,355.766,151.964,28.014,123.95,855,220,120,100,17.71,6.88,0,6.88,34,12,2,10,83.9729862,29.06826,5.670385,23.397875,450,298,87.5,SrSi2O2N2Eu1
32,19,0.25,18.75,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.94,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.40639,365.75,156,15.75,140.25,768.745712,323.778462,37.991,285.787462,2847.5,1500,46.25,1453.75,85.3475,65.36,0,65.36,152,114,0.5,113.5,335.898591,258.743026,1.41759625,257.3254298,350,298,88,Ba0.75Al12O19Eu0.25
26,15,0.5,14.5,148,63,5,58,334.7383785,151.964,10.81,141.154,815,185,60,125,9.31,3.44,0,3.44,19,6,2,4,45.9026416,13.618054,5.670385,7.947669,290,120,19.5,100.5,604.8385355,239.985,43.24,196.745,2337.5,900,90,810,68.2,51.6,0,51.6,119.5,90,1,89,279.7034793,204.27081,2.8351925,201.4356175,397,298,88,Ca3Y0.5Al3O15B4Eu0.5
7,3,1,2,117,63,7,56,261.1155385,151.964,14.007,137.957,665,185,65,120,7.55,3.04,0,3.04,16,5,2,3,40.4551216,14.53413,5.670385,8.863745,131,63,13,50,289.1295385,151.964,26.9815385,124.9824615,795,195,110,85,13.63,9.12,0,9.12,26,15,2,13,69.5233816,43.60239,5.670385,37.932005,450,298,88.8,CaAlSiN3Eu1
13,8,0.25,7.75,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,273,74,15,59,620.577662,170.9356,30.973762,139.961838,1361.25,480,46.25,433.75,34.935,27.52,0,27.52,65.25,48,0.5,47.5,141.7595373,108.944432,1.41759625,107.5268358,393.5,298,89,Rb2Bi0.75PO8MoEu0.25
7,2,0.02,1.98,150,63,7,56,337.753,151.964,14.007,137.957,800,200,60,140,10.33,3.44,0,3.44,21,6,2,4,53.7822744,14.53413,5.670385,8.863745,95.6,35.34,1,34.34,202.71178,81.4866,2.0039,79.4827,668.7,220,3.7,216.3,17.6935,6.88,0,6.88,32,12,0.04,11.96,78.32302596,29.06826,0.1134077,28.9548523,450,298,89,Sr0.93Ca0.05Si2O2N2Eu0.02
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,99.2,31.54,1.26,30.28,212.54493,72.7246,3.03928,69.68532,671.95,220,3.7,216.3,17.682,6.88,0,6.88,32,12,0.04,11.96,78.22963108,29.06826,0.1134077,28.9548523,450,298,89,Sr0.83Ba0.15Si2O2N2Eu0.02
13.07,8,0.07,7.93,129,63,8,55,286.0973078,151.964,15.999,135.965,840,185,60,125,8.88,3.44,0,3.44,18,6,1,5,44.6781223,13.618054,5.1390767,8.4789773,139.69,64,3.74,60.26,283.4057355,127.992,7.816521555,120.1754784,1137.85,480,12.95,467.05,35.6148,27.52,0,27.52,64.14,48,0.14,47.86,144.1346412,108.944432,0.39692695,108.5475051,365,298,89,Na0.34Ca0.66Al1.66Si2.34O8Eu0.07
7.015,2,0.02,1.98,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,97.07,37.81,1.26,36.55,206.40318,87.1819,3.03928,84.14262,672.7,220,3.7,216.3,17.70525,6.88,0,6.88,32.03,12,0.04,11.96,78.38753456,29.06826,0.1134077,28.9548523,450,298,89,Sr0.995Si2N2O2Eu0.02
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,99.2,31.54,1.26,30.28,212.54493,72.7246,3.03928,69.68532,671.95,220,3.7,216.3,17.682,6.88,0,6.88,32,12,0.04,11.96,78.22963108,29.06826,0.1134077,28.9548523,450,298,89,Sr0.83Ba0.15Si2N2O2Eu0.02
32,19,0.2,18.8,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.94,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.40639,365.4,156,12.6,143.4,768.013862,323.778462,30.3928,293.385662,2849,1500,37,1463,85.392,65.36,0,65.36,152,114,0.4,113.6,335.875655,258.743026,1.134077,257.608949,350,298,90,Ba0.8Al12O19Eu0.2
13,8,0.5,7.5,203,64,8,56,475.1265313,157.25,15.999,141.251,850,185,60,125,9.92,3.44,0,3.44,22,6,1,5,48.1564277,13.618054,5.1390767,8.4789773,206.5,64,15,49,455.5023006,127.992,30.973762,97.018238,1267.5,480,90,390,34.33,27.52,0,27.52,63,48,1,47,142.7117919,108.944432,2.8351925,106.1092395,396,298,90,Na2Gd0.5PO8MoEu0.5
7,2,0.01,1.99,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,96.25,37.62,0.63,36.99,204.44544,86.7438,1.51964,85.22416,669.85,220,1.85,218.15,17.7005,6.88,0,6.88,32,12,0.02,11.98,78.30235638,29.06826,0.05670385,29.01155615,450,298,90,Sr0.99Si2O2N2Eu0.01
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,98.3,33.44,1.26,32.18,210.05958,77.1056,3.03928,74.06632,671.2,220,3.7,216.3,17.685,6.88,0,6.88,32,12,0.04,11.96,78.25379124,29.06826,0.1134077,28.9548523,450,298,90,Sr0.88Ba0.1Si2O2N2Eu0.02
26,15,0.5,14.5,173,64,5,59,403.0825385,157.25,10.81,146.44,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.8351776,13.618054,5.670385,7.947669,302.5,120,20,100,639.0106155,239.985,43.24,196.745,2337.5,900,90,810,68.19,51.6,0,51.6,119,90,1,89,279.6697473,204.27081,2.8351925,201.4356175,397,298,90,Ca3Gd0.5Al3O15B4Eu0.5
7,2,0.01,1.99,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,96.25,37.62,0.63,36.99,204.44544,86.7438,1.51964,85.22416,669.85,220,1.85,218.15,17.7005,6.88,0,6.88,32,12,0.02,11.98,78.30235638,29.06826,0.05670385,29.01155615,450,298,90,Sr0.99Si2N2O2Eu0.01
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,98.3,33.44,1.26,32.18,210.05958,77.1056,3.03928,74.06632,671.2,220,3.7,216.3,17.685,6.88,0,6.88,32,12,0.04,11.96,78.25379124,29.06826,0.1134077,28.9548523,450,298,90,Sr0.88Ba0.10Si2N2O2Eu0.02
14,8,0.4,7.6,168,71,8,63,396.8933313,174.9668,15.999,158.9678,700,185,60,125,7.56,3.44,0,3.44,16,6,1,5,40.3400727,13.618054,5.1390767,8.4789773,193.2,64,28.4,35.6,420.0739518,127.992,61.947524,66.044476,1401,540,70,470,35.09,27.52,0,27.52,63,48,0.8,47.2,150.9076135,108.944432,2.1703484,106.7740836,393,298,90,Na3Lu0.4P2O8Eu0.6
20,12,0.01,11.99,181,63,8,55,415.440062,151.964,15.999,135.965,960,220,60,160,8.34,3.44,0,3.44,18,6,1,5,45.44060774,13.618054,4.34066354,9.27739046,348.07,167.44,0.63,166.81,776.212956,410.60773,1.51964,409.08809,2064.7,720,1.85,718.15,52.3311,41.28,0,41.28,96,72,0.02,71.98,220.970104,163.416648,0.05670385,163.3599442,365,298,90,Ba2.99CaKP3O12Eu0.01
12,7,0.006,6.994,181,63,8,55,417.429208,151.964,15.999,135.965,950,220,60,160,8.41,3.44,0,3.44,18,6,1,5,43.55393954,13.618054,4.34066354,9.27739046,180.042,56,0.378,55.622,389.63203,136.503038,0.911784,135.591254,1234.82,420,1.11,418.89,30.94466,24.08,0,24.08,56,42,0.012,41.988,127.7463139,95.326378,0.03402231,95.29235569,350,298,90.7,KBa0.994ScSi2O7Eu0.006
7,2,0.02,1.98,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,96.5,37.24,1.26,35.98,205.08888,85.8676,3.03928,82.82832,669.7,220,3.7,216.3,17.691,6.88,0,6.88,32,12,0.04,11.96,78.30211156,29.06826,0.1134077,28.9548523,450,298,91,Sr0.98Si2O2N2Eu0.02
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,97.4,35.34,1.26,34.08,207.57423,81.4866,3.03928,78.44732,670.45,220,3.7,216.3,17.688,6.88,0,6.88,32,12,0.04,11.96,78.2779514,29.06826,0.1134077,28.9548523,450,298,91,Sr0.93Ba0.05Si2O2N2Eu0.02
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,105.5,28,1.26,26.74,229.94238,68.6635,3.03928,65.62422,677.2,220,3.7,216.3,17.661,6.88,0,6.88,32,12,0.04,11.96,78.06050996,29.06826,0.1134077,28.9548523,450,298,91,Sr0.48Ba0.5Si2O2N2Eu0.02
7,2,0.02,1.98,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,96.5,37.24,1.26,35.98,205.08888,85.8676,3.03928,82.82832,669.7,220,3.7,216.3,17.691,6.88,0,6.88,32,12,0.04,11.96,78.30211156,29.06826,0.1134077,28.9548523,450,298,91,Sr0.98Si2N2O2Eu0.02
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,97.4,35.34,1.26,34.08,207.57423,81.4866,3.03928,78.44732,670.45,220,3.7,216.3,17.688,6.88,0,6.88,32,12,0.04,11.96,78.2779514,29.06826,0.1134077,28.9548523,450,298,91,Sr0.93Ba0.05Si2N2O2Eu0.02
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,105.5,28,1.26,26.74,229.94238,68.6635,3.03928,65.62422,677.2,220,3.7,216.3,17.661,6.88,0,6.88,32,12,0.04,11.96,78.06050996,29.06826,0.1134077,28.9548523,450,298,91,Sr0.48Ba0.5Si2N2O2Eu0.02
